DATA_GERACAO;HORA_GERACAO;ANO_ELEICAO;NUM_TURNO;DESCRICAO_ELEICAO;SIGLA_UF;SIGLA_UE;CODIGO_MUNICIPIO;NOME_MUNICIPIO;NUMERO_ZONA;CODIGO_CARGO;DESCRICAO_CARGO;QTD_APTOS;QTD_SECOES;QTD_SECOES_AGREGADAS;QTD_APTOS_TOT;QTD_SECOES_TOT;QTD_COMPARECIMENTO;QTD_ABSTENCOES;QTD_VOTOS_NOMINAIS;QTD_VOTOS_BRANCOS;QTD_VOTOS_NULOS;QTD_VOTOS_LEGENDA;QTD_VOTOS_ANULADOS_APU_SEP;DATA_ULT_TOTALIZACAO;HORA_ULT_TOTALIZACAO;TRANSITO;QTD_VOTOS_ANULADOS
03/05/2018;13:13:28;2016;1;ELEIÇÕES MUNICIPAIS 2016;PE;24970;24970;OURICURI;82;13;VEREADOR;46903;133;5;46903;133;37481;9422;32337;427;1689;3028;0;02/10/2016;20:52:06;N;0
03/05/2018;13:13:28;2016;1;ELEIÇÕES MUNICIPAIS 2016;PE;25410;25410;SALGADINHO;88;13;VEREADOR;6746;22;0;6746;22;5880;866;5333;79;186;282;0;17/10/2016;14:00:14;N;0
03/05/2018;13:13:28;2016;1;ELEIÇÕES MUNICIPAIS 2016;PE;26298;26298;CAMARAGIBE;127;13;VEREADOR;67974;175;2;67974;175;58104;9870;49078;2678;3382;2966;0;02/10/2016;19:27:15;N;0
03/05/2018;13:13:28;2016;1;ELEIÇÕES MUNICIPAIS 2016;PE;25690;25690;SÃO JOSÉ DO BELMONTE;74;11;PREFEITO;28087;77;0;28087;77;21896;6191;20321;256;1319;0;0;02/10/2016;18:16:32;N;0
03/05/2018;13:13:28;2016;1;ELEIÇÕES MUNICIPAIS 2016;PE;25895;25895;SURUBIM;34;13;VEREADOR;46113;126;9;46113;126;37836;8277;33323;1175;726;2612;0;02/10/2016;19:12:15;N;0
03/05/2018;13:13:28;2016;1;ELEIÇÕES MUNICIPAIS 2016;PE;24511;24511;ILHA DE ITAMARACÁ;131;13;VEREADOR;16563;46;0;16563;46;14383;2180;13073;211;265;834;0;02/10/2016;19:42:25;N;0
03/05/2018;13:13:28;2016;1;ELEIÇÕES MUNICIPAIS 2016;PE;24694;24694;LAGOA DE ITAENGA;135;11;PREFEITO;18129;50;0;18129;50;15370;2759;14379;338;653;0;0;20/10/2016;14:56:04;N;0
03/05/2018;13:13:28;2016;1;ELEIÇÕES MUNICIPAIS 2016;PE;23698;23698;CAMOCIM DE SÃO FÉLIX;132;13;VEREADOR;13419;44;0;13419;44;12673;746;11363;241;321;748;0;20/10/2016;15:12:19;N;0
03/05/2018;13:13:28;2016;1;ELEIÇÕES MUNICIPAIS 2016;PE;23434;23434;BOM JARDIM;33;13;VEREADOR;26750;102;8;26750;102;24812;1938;22136;552;504;1620;0;02/10/2016;19:17:00;N;0
03/05/2018;13:13:28;2016;1;ELEIÇÕES MUNICIPAIS 2016;PE;24414;24414;INGAZEIRA;50;13;VEREADOR;3714;12;4;3714;12;3551;163;3293;36;98;124;0;02/10/2016;19:37:00;N;0
03/05/2018;13:13:28;2016;1;ELEIÇÕES MUNICIPAIS 2016;PE;23850;23850;CEDRO;76;13;VEREADOR;9719;26;0;9719;26;7970;1749;7263;83;174;450;0;02/10/2016;19:02:18;N;0
03/05/2018;13:13:28;2016;1;ELEIÇÕES MUNICIPAIS 2016;PE;23795;23795;CARPINA;20;11;PREFEITO;56288;158;16;56288;158;47439;8849;44161;1000;2278;0;0;02/10/2016;18:57:05;N;0
03/05/2018;13:13:28;2016;1;ELEIÇÕES MUNICIPAIS 2016;PE;23531;23531;BUENOS AIRES;23;13;VEREADOR;11398;31;1;11398;31;9896;1502;8953;123;306;514;0;02/10/2016;18:52:32;N;0
03/05/2018;13:13:28;2016;1;ELEIÇÕES MUNICIPAIS 2016;PE;25038;25038;PANELAS;49;11;PREFEITO;21742;65;1;21742;65;15979;5763;14909;275;795;0;0;06/12/2016;13:40:22;N;0
03/05/2018;13:13:28;2016;1;ELEIÇÕES MUNICIPAIS 2016;PE;25216;25216;PETROLINA;144;11;PREFEITO;54795;182;25;54795;182;49733;5062;45891;1002;2840;0;0;02/10/2016;20:07:00;N;0
03/05/2018;13:13:28;2016;1;ELEIÇÕES MUNICIPAIS 2016;PE;23108;23108;SANTA CRUZ;82;11;PREFEITO;10992;33;1;10992;33;9603;1389;9123;101;379;0;0;02/10/2016;20:22:25;N;0
03/05/2018;13:13:28;2016;1;ELEIÇÕES MUNICIPAIS 2016;PE;24015;24015;CUSTÓDIA;65;13;VEREADOR;25770;81;0;25770;81;21830;3940;19469;426;525;1410;0;24/10/2016;13:27:45;N;0
03/05/2018;13:13:28;2016;1;ELEIÇÕES MUNICIPAIS 2016;PE;23272;23272;BARREIROS;42;11;PREFEITO;29528;94;0;29528;94;25271;4257;23349;594;1328;0;0;02/10/2016;18:42:14;N;0
03/05/2018;13:13:28;2016;1;ELEIÇÕES MUNICIPAIS 2016;PE;25313;25313;RECIFE;6;11;PREFEITO;86178;256;5;86178;256;77739;8439;68649;3332;5758;0;0;02/10/2016;20:02:42;N;0
03/05/2018;13:13:28;2016;1;ELEIÇÕES MUNICIPAIS 2016;PE;23140;23140;DORMENTES;107;11;PREFEITO;15285;40;6;15285;40;13668;1617;12998;119;551;0;0;17/10/2016;07:38:57;N;0
03/05/2018;13:13:28;2016;1;ELEIÇÕES MUNICIPAIS 2016;PE;24295;24295;IATI;64;13;VEREADOR;15701;45;2;15701;45;11503;4198;10220;177;426;680;0;02/10/2016;18:32:32;N;0
03/05/2018;13:13:28;2016;1;ELEIÇÕES MUNICIPAIS 2016;PE;23027;23027;LAGOA DO CARRO;20;11;PREFEITO;14049;38;2;14049;38;12158;1891;11389;203;566;0;0;02/10/2016;19:27:15;N;0
03/05/2018;13:13:28;2016;1;ELEIÇÕES MUNICIPAIS 2016;PE;26034;26034;TERRA NOVA;78;13;VEREADOR;7808;25;8;7808;25;7038;770;6407;73;185;373;0;02/10/2016;19:17:00;N;0
03/05/2018;13:13:28;2016;1;ELEIÇÕES MUNICIPAIS 2016;PE;25216;25216;PETROLINA;144;13;VEREADOR;54795;182;25;54795;182;49733;5062;43632;1407;1826;2868;0;02/10/2016;20:07:00;N;0
03/05/2018;13:13:28;2016;1;ELEIÇÕES MUNICIPAIS 2016;PE;23779;23779;CARNAÍBA;98;11;PREFEITO;14170;45;10;14170;45;12156;2014;11393;206;557;0;0;02/10/2016;18:37:22;N;0
03/05/2018;13:13:28;2016;1;ELEIÇÕES MUNICIPAIS 2016;PE;23086;23086;VERTENTE DO LÉRIO;34;11;PREFEITO;8120;24;1;8120;24;6664;1456;6202;114;348;0;0;02/10/2016;19:12:15;N;0
03/05/2018;13:13:28;2016;1;ELEIÇÕES MUNICIPAIS 2016;PE;25313;25313;RECIFE;3;13;VEREADOR;79201;245;4;79201;245;70345;8856;56335;4672;5444;3894;0;20/10/2016;12:07:19;N;0
03/05/2018;13:13:28;2016;1;ELEIÇÕES MUNICIPAIS 2016;PE;25178;25178;PESQUEIRA;55;13;VEREADOR;49282;139;27;49282;139;37712;11570;31161;1172;2856;2523;0;14/09/2017;10:03:58;N;0
03/05/2018;13:13:28;2016;1;ELEIÇÕES MUNICIPAIS 2016;PE;25216;25216;PETROLINA;83;11;PREFEITO;58463;183;22;58463;183;53997;4466;49975;1060;2962;0;0;02/10/2016;20:07:00;N;0
03/05/2018;13:13:28;2016;1;ELEIÇÕES MUNICIPAIS 2016;PE;26271;26271;VITÓRIA DE SANTO ANTÃO;18;13;VEREADOR;73059;234;38;73059;234;69297;3762;60786;2293;2328;3890;0;21/11/2016;16:08:29;N;0
03/05/2018;13:13:28;2016;1;ELEIÇÕES MUNICIPAIS 2016;PE;23418;23418;BOM CONSELHO;61;11;PREFEITO;35457;95;13;35457;95;26831;8626;15484;477;10870;0;0;02/10/2016;18:37:25;N;0
03/05/2018;13:13:28;2016;1;ELEIÇÕES MUNICIPAIS 2016;PE;23167;23167;CARNAUBEIRA DA PENHA;72;11;PREFEITO;11024;37;3;11024;37;9231;1793;8598;111;522;0;0;20/11/2016;14:01:28;N;0
03/05/2018;13:13:28;2016;1;ELEIÇÕES MUNICIPAIS 2016;PE;25534;25534;SANTA MARIA DO CAMBUCÁ;140;13;VEREADOR;10065;31;0;10065;31;9370;695;8473;177;220;500;0;20/02/2017;12:07:48;N;0
03/05/2018;13:13:28;2016;1;ELEIÇÕES MUNICIPAIS 2016;PE;25534;25534;SANTA MARIA DO CAMBUCÁ;140;11;PREFEITO;10065;31;0;10065;31;9370;695;8529;269;572;0;0;02/10/2016;18:26:39;N;0
03/05/2018;13:13:28;2016;1;ELEIÇÕES MUNICIPAIS 2016;PE;25070;25070;PARNAMIRIM;78;13;VEREADOR;17759;62;6;17759;62;15099;2660;13640;95;589;775;0;17/10/2016;09:00:08;N;0
03/05/2018;13:13:28;2016;1;ELEIÇÕES MUNICIPAIS 2016;PE;23639;23639;CAETÉS;130;13;VEREADOR;19715;54;2;19715;54;15249;4466;13197;273;675;1104;0;20/10/2016;11:02:17;N;0
03/05/2018;13:13:28;2016;1;ELEIÇÕES MUNICIPAIS 2016;PE;26077;26077;TORITAMA;112;13;VEREADOR;29594;75;1;29594;75;25935;3659;23754;557;561;1063;0;02/10/2016;18:10:48;N;0
03/05/2018;13:13:28;2016;1;ELEIÇÕES MUNICIPAIS 2016;PE;25313;25313;RECIFE;148;11;PREFEITO;82912;233;6;82912;233;74316;8596;63989;3831;6496;0;0;02/10/2016;20:02:42;N;0
03/05/2018;13:13:28;2016;1;ELEIÇÕES MUNICIPAIS 2016;PE;25216;25216;PETROLINA;83;13;VEREADOR;58463;183;22;58463;183;53997;4466;47270;1442;1827;3458;0;02/10/2016;20:07:00;N;0
03/05/2018;13:13:28;2016;1;ELEIÇÕES MUNICIPAIS 2016;PE;23159;23159;ALTINHO;48;13;VEREADOR;15583;51;4;15583;51;14156;1427;12370;467;493;826;0;02/10/2016;18:05:11;N;0
03/05/2018;13:13:28;2016;2;ELEIÇÕES MUNICIPAIS 2016;PE;25313;25313;RECIFE;6;11;PREFEITO;86178;256;5;86178;256;76130;10048;68219;2507;5404;0;0;30/10/2016;19:08:41;N;0
03/05/2018;13:13:28;2016;1;ELEIÇÕES MUNICIPAIS 2016;PE;25330;25330;RIACHO DAS ALMAS;97;13;VEREADOR;18821;56;1;18821;56;16758;2063;15055;394;419;890;0;02/10/2016;18:21:12;N;0
03/05/2018;13:13:28;2016;1;ELEIÇÕES MUNICIPAIS 2016;PE;25259;25259;POMBOS;102;11;PREFEITO;19489;58;12;19489;58;17112;2377;16030;346;736;0;0;02/10/2016;19:57:20;N;0
03/05/2018;13:13:28;2016;1;ELEIÇÕES MUNICIPAIS 2016;PE;24112;24112;FLORES;67;13;VEREADOR;16915;51;9;16915;51;14079;2836;12357;277;431;1014;0;02/10/2016;20:02:40;N;0
03/05/2018;13:13:28;2016;1;ELEIÇÕES MUNICIPAIS 2016;PE;24570;24570;JABOATÃO DOS GUARARAPES;118;11;PREFEITO;91432;253;8;91432;253;77381;14051;58616;7521;11244;0;0;02/10/2016;19:32:27;N;0
03/05/2018;13:13:28;2016;2;ELEIÇÕES MUNICIPAIS 2016;PE;25313;25313;RECIFE;9;11;PREFEITO;78782;228;0;78782;228;69722;9060;62716;2172;4834;0;0;30/10/2016;19:08:41;N;0
03/05/2018;13:13:28;2016;1;ELEIÇÕES MUNICIPAIS 2016;PE;24830;24830;MARAIAL;139;13;VEREADOR;10347;38;2;10347;38;7606;2741;6912;116;208;370;0;02/10/2016;17:53:54;N;0
03/05/2018;13:13:28;2016;1;ELEIÇÕES MUNICIPAIS 2016;PE;23930;23930;CORRENTES;59;13;VEREADOR;13499;41;0;13499;41;10334;3165;9197;200;243;694;0;02/10/2016;18:16:29;N;0
03/05/2018;13:13:28;2016;1;ELEIÇÕES MUNICIPAIS 2016;PE;24198;24198;GARANHUNS;56;11;PREFEITO;42369;135;20;42369;135;36651;5718;31854;1858;2939;0;0;02/10/2016;19:07:35;N;0
03/05/2018;13:13:28;2016;2;ELEIÇÕES MUNICIPAIS 2016;PE;25313;25313;RECIFE;3;11;PREFEITO;79201;245;4;79201;245;68853;10348;59709;2684;6460;0;0;30/10/2016;19:08:41;N;0
03/05/2018;13:13:28;2016;1;ELEIÇÕES MUNICIPAIS 2016;PE;24139;24139;FLORESTA;72;11;PREFEITO;23083;67;2;23083;67;19365;3718;18461;177;727;0;0;02/10/2016;18:57:11;N;0
03/05/2018;13:13:28;2016;1;ELEIÇÕES MUNICIPAIS 2016;PE;24910;24910;OLINDA;113;11;PREFEITO;59212;201;7;59212;201;55867;3345;45582;4524;5761;0;0;02/10/2016;19:47:26;N;0
03/05/2018;13:13:28;2016;1;ELEIÇÕES MUNICIPAIS 2016;PE;24350;24350;IGARASSU;85;11;PREFEITO;75143;214;2;75143;214;68688;6455;63071;1705;3912;0;0;02/10/2016;19:07:32;N;0
03/05/2018;13:13:28;2016;1;ELEIÇÕES MUNICIPAIS 2016;PE;24414;24414;INGAZEIRA;50;11;PREFEITO;3714;12;4;3714;12;3551;163;3434;29;88;0;0;02/10/2016;19:37:00;N;0
03/05/2018;13:13:28;2016;1;ELEIÇÕES MUNICIPAIS 2016;PE;23140;23140;DORMENTES;107;13;VEREADOR;15285;40;6;15285;40;13668;1617;12472;104;365;727;0;02/10/2016;18:37:25;N;0
03/05/2018;13:13:28;2016;1;ELEIÇÕES MUNICIPAIS 2016;PE;24317;24317;IBIMIRIM;128;13;VEREADOR;19872;62;11;19872;62;15890;3982;14457;209;321;903;0;02/10/2016;19:07:30;N;0
03/05/2018;13:13:28;2016;1;ELEIÇÕES MUNICIPAIS 2016;PE;26174;26174;TUPARETAMA;68;13;VEREADOR;8353;22;8;8353;22;7022;1331;6403;133;118;368;0;07/12/2016;17:20:25;N;0
03/05/2018;13:13:28;2016;1;ELEIÇÕES MUNICIPAIS 2016;PE;23418;23418;BOM CONSELHO;61;13;VEREADOR;35457;95;13;35457;95;26831;8626;23608;417;811;1995;0;02/10/2016;18:37:25;N;0
03/05/2018;13:13:28;2016;1;ELEIÇÕES MUNICIPAIS 2016;PE;25437;25437;SALGUEIRO;75;11;PREFEITO;37621;123;4;37621;123;33903;3718;32022;500;1381;0;0;02/10/2016;19:27:15;N;0
03/05/2018;13:13:28;2016;1;ELEIÇÕES MUNICIPAIS 2016;PE;25313;25313;RECIFE;4;11;PREFEITO;57645;181;23;57645;181;50174;7471;44144;2146;3884;0;0;02/10/2016;20:02:42;N;0
03/05/2018;13:13:28;2016;1;ELEIÇÕES MUNICIPAIS 2016;PE;25313;25313;RECIFE;1;11;PREFEITO;71547;213;9;71547;213;61468;10079;54755;2355;4358;0;0;02/10/2016;20:02:42;N;0
03/05/2018;13:13:28;2016;1;ELEIÇÕES MUNICIPAIS 2016;PE;24198;24198;GARANHUNS;92;11;PREFEITO;43186;130;14;43186;130;37406;5780;32716;1830;2860;0;0;02/10/2016;19:07:35;N;0
03/05/2018;13:13:28;2016;1;ELEIÇÕES MUNICIPAIS 2016;PE;25615;25615;SÃO CAITANO;44;13;VEREADOR;28354;92;6;28354;92;25149;3205;21221;825;1507;1596;0;27/10/2016;14:50:57;N;0
03/05/2018;13:13:28;2016;1;ELEIÇÕES MUNICIPAIS 2016;PE;25674;25674;SÃO JOSÉ DA COROA GRANDE;42;13;VEREADOR;13910;43;1;13910;43;12269;1641;11072;217;295;685;0;02/10/2016;19:12:15;N;0
03/05/2018;13:13:28;2016;1;ELEIÇÕES MUNICIPAIS 2016;PE;24279;24279;GRAVATÁ;30;13;VEREADOR;62804;167;5;62804;167;51332;11472;43907;2183;2062;3180;0;02/10/2016;18:57:11;N;0
03/05/2018;13:13:28;2016;1;ELEIÇÕES MUNICIPAIS 2016;PE;23990;23990;CUPIRA;95;11;PREFEITO;18502;60;4;18502;60;16067;2435;14549;214;1304;0;0;02/10/2016;18:47:14;N;0
03/05/2018;13:13:28;2016;1;ELEIÇÕES MUNICIPAIS 2016;PE;25275;25275;PRIMAVERA;142;13;VEREADOR;11013;32;0;11013;32;9189;1824;8261;178;180;570;0;02/10/2016;17:35:07;N;0
03/05/2018;13:13:28;2016;1;ELEIÇÕES MUNICIPAIS 2016;PE;26158;26158;TUPANATINGA;60;13;VEREADOR;17579;49;6;17579;49;12737;4842;11215;180;395;947;0;28/08/2017;14:08:18;N;0
03/05/2018;13:13:28;2016;1;ELEIÇÕES MUNICIPAIS 2016;PE;26158;26158;TUPANATINGA;60;11;PREFEITO;17579;49;6;17579;49;12737;4842;11836;189;712;0;0;02/10/2016;19:37:00;N;0
03/05/2018;13:13:28;2016;1;ELEIÇÕES MUNICIPAIS 2016;PE;23736;23736;CANHOTINHO;53;13;VEREADOR;15900;59;4;15900;59;13373;2527;11533;398;600;842;0;02/10/2016;18:05:12;N;0
03/05/2018;13:13:28;2016;1;ELEIÇÕES MUNICIPAIS 2016;PE;25496;25496;SANTA CRUZ DO CAPIBARIBE;109;13;VEREADOR;52246;168;2;52246;168;48427;3819;43516;1479;1427;2005;0;11/10/2016;14:05:35;N;0
03/05/2018;13:13:28;2016;1;ELEIÇÕES MUNICIPAIS 2016;PE;26298;26298;CAMARAGIBE;138;13;VEREADOR;53903;143;3;53903;143;45770;8133;37598;2143;3285;2744;0;02/10/2016;19:27:15;N;0
03/05/2018;13:13:28;2016;1;ELEIÇÕES MUNICIPAIS 2016;PE;23310;23310;BELÉM DE SÃO FRANCISCO;73;13;VEREADOR;15437;49;5;15437;49;13195;2242;11913;130;340;812;0;02/10/2016;18:42:15;N;0
03/05/2018;13:13:28;2016;1;ELEIÇÕES MUNICIPAIS 2016;PE;23671;23671;CALUMBI;67;13;VEREADOR;6602;18;8;6602;18;5502;1100;4894;52;238;318;0;28/11/2016;14:45:34;N;0
03/05/2018;13:13:28;2016;1;ELEIÇÕES MUNICIPAIS 2016;PE;23060;23060;XEXÉU;37;13;VEREADOR;12047;32;0;12047;32;8738;3309;7684;188;312;554;0;02/10/2016;21:46:26;N;0
03/05/2018;13:13:28;2016;1;ELEIÇÕES MUNICIPAIS 2016;PE;23930;23930;CORRENTES;59;11;PREFEITO;13499;41;0;13499;41;10334;3165;9799;109;426;0;0;02/10/2016;18:16:29;N;0
03/05/2018;13:13:28;2016;1;ELEIÇÕES MUNICIPAIS 2016;PE;26050;26050;TIMBAÚBA;36;13;VEREADOR;40751;129;8;40751;129;35616;5135;31153;1106;1186;2171;0;02/10/2016;18:37:23;N;0
03/05/2018;13:13:28;2016;1;ELEIÇÕES MUNICIPAIS 2016;PE;24570;24570;JABOATÃO DOS GUARARAPES;101;11;PREFEITO;86409;224;2;86409;224;68956;17453;53632;5798;9526;0;0;02/10/2016;19:32:27;N;0
03/05/2018;13:13:28;2016;1;ELEIÇÕES MUNICIPAIS 2016;PE;24716;24716;LAGOA DO OURO;59;13;VEREADOR;10796;32;1;10796;32;8722;2074;7589;132;436;565;0;02/10/2016;18:05:13;N;0
03/05/2018;13:13:28;2016;1;ELEIÇÕES MUNICIPAIS 2016;PE;25313;25313;RECIFE;1;13;VEREADOR;71547;213;9;71547;213;61468;10079;50776;3432;4029;3231;0;20/10/2016;12:07:19;N;0
03/05/2018;13:13:28;2016;1;ELEIÇÕES MUNICIPAIS 2016;PE;23248;23248;MANARI;63;13;VEREADOR;12448;35;7;12448;35;9790;2658;8901;124;208;557;0;02/10/2016;19:27:15;N;0
03/05/2018;13:13:28;2016;1;ELEIÇÕES MUNICIPAIS 2016;PE;25933;25933;TACAIMBÓ;44;13;VEREADOR;9640;33;4;9640;33;8595;1045;7442;275;311;567;0;02/10/2016;18:21:16;N;0
03/05/2018;13:13:28;2016;2;ELEIÇÕES MUNICIPAIS 2016;PE;23817;23817;CARUARU;106;11;PREFEITO;85271;257;24;85271;257;75827;9444;71315;1256;3256;0;0;30/10/2016;18:38:35;N;0
03/05/2018;13:13:28;2016;1;ELEIÇÕES MUNICIPAIS 2016;PE;24473;24473;ITACURUBA;73;13;VEREADOR;4532;16;0;4532;16;4122;410;3828;21;93;180;0;02/10/2016;18:52:28;N;0
03/05/2018;13:13:28;2016;1;ELEIÇÕES MUNICIPAIS 2016;PE;24830;24830;MARAIAL;139;11;PREFEITO;10347;38;2;10347;38;7606;2741;5155;118;2333;0;0;02/10/2016;17:53:54;N;0
03/05/2018;13:13:28;2016;1;ELEIÇÕES MUNICIPAIS 2016;PE;26115;26115;TRINDADE;133;11;PREFEITO;22480;65;0;22480;65;18606;3874;17520;192;894;0;0;02/10/2016;18:26:37;N;0
03/05/2018;13:13:28;2016;1;ELEIÇÕES MUNICIPAIS 2016;PE;24392;24392;INAJÁ;63;11;PREFEITO;13014;37;2;13014;37;10892;2122;10465;108;319;0;0;02/10/2016;20:17:10;N;0
03/05/2018;13:13:28;2016;1;ELEIÇÕES MUNICIPAIS 2016;PE;25992;25992;TAQUARITINGA DO NORTE;51;11;PREFEITO;19623;57;5;19623;57;17151;2472;16334;270;547;0;0;02/10/2016;18:10:43;N;0
03/05/2018;13:13:28;2016;1;ELEIÇÕES MUNICIPAIS 2016;PE;24155;24155;FREI MIGUELINHO;140;11;PREFEITO;12546;42;7;12546;42;11132;1414;10685;141;306;0;0;02/10/2016;18:42:21;N;0
03/05/2018;13:13:28;2016;1;ELEIÇÕES MUNICIPAIS 2016;PE;25330;25330;RIACHO DAS ALMAS;97;11;PREFEITO;18821;56;1;18821;56;16758;2063;15812;301;645;0;0;20/10/2016;09:02:40;N;0
03/05/2018;13:13:28;2016;1;ELEIÇÕES MUNICIPAIS 2016;PE;23558;23558;BUÍQUE;60;13;VEREADOR;38492;109;1;38492;109;28742;9750;24571;670;1028;2473;0;02/10/2016;19:52:35;N;0
03/05/2018;13:13:28;2016;1;ELEIÇÕES MUNICIPAIS 2016;PE;23892;23892;CHÃ GRANDE;30;13;VEREADOR;17923;49;24;17923;49;15379;2544;13449;614;386;930;0;02/10/2016;18:21:09;N;0
03/05/2018;13:13:28;2016;1;ELEIÇÕES MUNICIPAIS 2016;PE;24570;24570;JABOATÃO DOS GUARARAPES;110;13;VEREADOR;87847;232;4;87847;232;72568;15279;58994;4448;5326;3800;0;29/12/2016;10:08:28;N;0
03/05/2018;13:13:28;2016;1;ELEIÇÕES MUNICIPAIS 2016;PE;23655;23655;CALÇADO;94;13;VEREADOR;8198;22;1;8198;22;6790;1408;6044;126;209;411;0;02/10/2016;18:57:10;N;0
03/05/2018;13:13:28;2016;1;ELEIÇÕES MUNICIPAIS 2016;PE;23337;23337;BELO JARDIM;45;13;VEREADOR;60062;161;21;60062;161;47695;12367;40753;1850;1871;3221;0;02/10/2016;19:37:00;N;0
03/05/2018;13:13:28;2016;1;ELEIÇÕES MUNICIPAIS 2016;PE;26336;26336;ITAPISSUMA;131;13;VEREADOR;17178;51;3;17178;51;15718;1460;14244;281;523;670;0;28/11/2016;09:45:26;N;0
03/05/2018;13:13:28;2016;1;ELEIÇÕES MUNICIPAIS 2016;PE;26131;26131;TRIUNFO;69;11;PREFEITO;12470;40;0;12470;40;9839;2631;8229;449;1161;0;0;02/10/2016;18:21:15;N;0
03/05/2018;13:13:28;2016;1;ELEIÇÕES MUNICIPAIS 2016;PE;26190;26190;VENTUROSA;120;13;VEREADOR;13266;37;0;13266;37;11114;2152;9973;250;260;631;0;02/10/2016;18:16:29;N;0
03/05/2018;13:13:28;2016;1;ELEIÇÕES MUNICIPAIS 2016;PE;24953;24953;OROCÓ;77;13;VEREADOR;12098;36;0;12098;36;10263;1835;9302;76;188;697;0;02/10/2016;19:47:25;N;0
03/05/2018;13:13:28;2016;1;ELEIÇÕES MUNICIPAIS 2016;PE;24538;24538;ITAPETIM;99;11;PREFEITO;11911;34;4;11911;34;9826;2085;9330;150;346;0;0;02/10/2016;18:26:34;N;0
03/05/2018;13:13:28;2016;1;ELEIÇÃO SUPLEMENTAR IPOJUCA PE;PE;24430;24430;IPOJUCA;16;11;PREFEITO;66490;188;2;66490;188;58214;8276;56182;732;1300;0;0;02/04/2017;19:23:07;N;0
03/05/2018;13:13:28;2016;1;ELEIÇÕES MUNICIPAIS 2016;PE;23914;23914;CONDADO;125;13;VEREADOR;19908;51;0;19908;51;16132;3776;14313;416;355;1048;0;02/10/2016;18:10:46;N;0
03/05/2018;13:13:28;2016;1;ELEIÇÕES MUNICIPAIS 2016;PE;25194;25194;PETROLÂNDIA;70;11;PREFEITO;23145;76;1;23145;76;20220;2925;19140;287;793;0;0;02/10/2016;20:17:10;N;0
03/05/2018;13:13:28;2016;1;ELEIÇÕES MUNICIPAIS 2016;PE;26310;26310;ABREU E LIMA;119;13;VEREADOR;79783;214;3;79783;214;67810;11973;57381;2606;4372;3451;0;05/12/2016;12:30:15;N;0
03/05/2018;13:13:28;2016;1;ELEIÇÕES MUNICIPAIS 2016;PE;25313;25313;RECIFE;8;11;PREFEITO;80599;238;5;80599;238;70612;9987;64012;2195;4405;0;0;02/10/2016;20:02:42;N;0
03/05/2018;13:13:28;2016;1;ELEIÇÕES MUNICIPAIS 2016;PE;23817;23817;CARUARU;105;11;PREFEITO;81209;222;1;81209;222;72208;9001;66737;1657;3814;0;0;02/10/2016;19:42:26;N;0
03/05/2018;13:13:28;2016;1;ELEIÇÕES MUNICIPAIS 2016;PE;25232;25232;POÇÃO;55;11;PREFEITO;9817;29;0;9817;29;8074;1743;7440;125;509;0;0;02/10/2016;22:05:01;N;0
03/05/2018;13:13:28;2016;1;ELEIÇÕES MUNICIPAIS 2016;PE;24635;24635;JOAQUIM NABUCO;111;13;VEREADOR;13088;41;0;13088;41;10727;2361;9714;191;323;499;0;02/10/2016;17:45:25;N;0
03/05/2018;13:13:28;2016;1;ELEIÇÕES MUNICIPAIS 2016;PE;24058;24058;EXU;79;11;PREFEITO;29526;78;7;29526;78;23014;6512;21527;275;1212;0;0;02/10/2016;19:02:15;N;0
03/05/2018;13:13:28;2016;1;ELEIÇÕES MUNICIPAIS 2016;PE;23280;23280;TAMANDARÉ;26;11;PREFEITO;15930;47;0;15930;47;13848;2082;12981;228;639;0;0;02/10/2016;18:42:19;N;0
03/05/2018;13:13:28;2016;1;ELEIÇÕES MUNICIPAIS 2016;PE;25518;25518;SANTA MARIA DA BOA VISTA;81;11;PREFEITO;28298;82;9;28298;82;24100;4198;22600;327;1173;0;0;02/10/2016;19:47:25;N;0
03/05/2018;13:13:28;2016;1;ELEIÇÕES MUNICIPAIS 2016;PE;25690;25690;SÃO JOSÉ DO BELMONTE;74;13;VEREADOR;28087;77;0;28087;77;21896;6191;19222;252;871;1551;0;02/10/2016;18:16:32;N;0
03/05/2018;13:13:28;2016;1;ELEIÇÕES MUNICIPAIS 2016;PE;25313;25313;RECIFE;5;13;VEREADOR;81535;238;9;81535;238;73087;8448;60650;3957;4792;3688;0;20/10/2016;12:07:19;N;0
03/05/2018;13:13:28;2016;1;ELEIÇÕES MUNICIPAIS 2016;PE;24538;24538;ITAPETIM;99;13;VEREADOR;11911;34;4;11911;34;9826;2085;8289;237;603;697;0;02/10/2016;18:26:34;N;0
03/05/2018;13:13:28;2016;1;ELEIÇÕES MUNICIPAIS 2016;PE;26093;26093;TRACUNHAÉM;23;13;VEREADOR;11057;31;0;11057;31;9769;1288;8740;243;232;554;0;02/10/2016;18:26:38;N;0
03/05/2018;13:13:28;2016;1;ELEIÇÕES MUNICIPAIS 2016;PE;25054;25054;PARANATAMA;92;13;VEREADOR;9030;33;14;9030;33;8447;583;7537;115;287;508;0;02/10/2016;20:23:50;N;0
